,sequence,labels,scores
3090,just watch is olympus cremina review,"['video', 'usability', 'not usability']","[0.8521357774734497, 0.1333400160074234, 0.014524182304739952]"
3091,thanks james you should check the delonghi eco 311 too,"['usability', 'video', 'not usability']","[0.6820741295814514, 0.24818266928195953, 0.06974313408136368]"
3092,haven t watched it but this is just what i needed i hope i ll be able learn what to look for in a cheap espresso machine,"['usability', 'video', 'not usability']","[0.7903876900672913, 0.18853087723255157, 0.021081365644931793]"
3093,on the which machine to have an experience hobby of coffee making i always seem to think that the manual one are better i love my flair because of how fiddly it is in a way i can experiment and make good espresso but half the fun is the setting up making just my 2 cent,"['usability', 'not usability', 'video']","[0.7438830137252808, 0.1369907706975937, 0.11912617832422256]"
3094,i love your video definitely one of my favourite channel now advise me on what to buy please,"['video', 'usability', 'not usability']","[0.9376183152198792, 0.048405569046735764, 0.013976133428514004]"
3095,looking forward to seeing your follow up video i have been eyeing up the de longhi dedica style which is currently gbp189 on amazon seems to have reasonable review but be interested to hear if it is worth spending a bit more for make the low end sage offering,"['video', 'usability', 'not usability']","[0.7545914053916931, 0.21848760545253754, 0.02692098543047905]"
3096,james you said the main reason these suck so bad is a pressurized portafilter would it be possible to use a compatible normal 3rd party one would it make a noticable difference,"['not usability', 'usability', 'video']","[0.5457729697227478, 0.32664379477500916, 0.127583310008049]"
3097,bought a sunbeam barista max machine recently local nz and auz brand iirc nzdollar400 gbp200 btw my whole coffee obsession being kicked into next gear is your fault james hooked me during lockdown anyway it ha a built in grinder not great but doe the job 58mm porta filter with unpressurized basket wa kinda surprised about that programmable single and double shot button and normal single hole steam wand i have pulled some pretty decent shot with it for the money if you are in nz or auz well worth a look if the breville sage to the british barista express price is a bit too steep for you sure wa for me bean do make a difference of course i get mine from a local roaster so well fresh but seems to do ok with store bought bean a well edit kmart sell a rebranded swan retro too one look in the shop and that wa an immediate no from me p,"['usability', 'not usability', 'video']","[0.6511577367782593, 0.2489948570728302, 0.09984744340181351]"
3098,i can not wait for the video which will reveal the cheapest machine that make great coffee amazing mission dear james greeting from hungary,"['usability', 'video', 'not usability']","[0.49818211793899536, 0.4515211582183838, 0.05029676854610443]"
3099,if you are going to settle for okay then just get a moka pot and save a bunch of dough,"['usability', 'video', 'not usability']","[0.8231453895568848, 0.11427941173315048, 0.06257513910531998]"
3100,is the rubber gasket not for ese type coffee capsule bag,"['not usability', 'usability', 'video']","[0.675909161567688, 0.2657288908958435, 0.0583619698882103]"
3101,james try the ariete vintage espresso machine,"['usability', 'video', 'not usability']","[0.6842154264450073, 0.2996627688407898, 0.01612182706594467]"
3102,i have friend that can not believe i spent dollar250 u for my dualit toaster and i think the same will go for an espresso machine when i eventually purchase one i have been curious about cheaper espresso machine for a while now and i am glad you reviewed these i will just save my money and buy something that will not break the bank but will make consistently good great espresso i hope you will review a group of espresso machine in 250 pound arena next,"['usability', 'not usability', 'video']","[0.6815721392631531, 0.16209952533245087, 0.15632832050323486]"
3103,brilliant thank you for this video i really look fwd to the machine you do pick,"['video', 'usability', 'not usability']","[0.8866572380065918, 0.10842758417129517, 0.00491520669311285]"
3104,i would be super keen on your view on how some of the manual espresso puller like the rok and co compare to similarly priced espresso machine when you get to that market segment i have had my rok for year and i reckon i pull a pretty good coffee through it but i have not even looked at a home machine co i figured i would have to spend a lot more to get something i would be satisfied with,"['usability', 'not usability', 'video']","[0.6355717778205872, 0.19267703592777252, 0.17175115644931793]"
3105,can you thay a look on beko coffee machine,"['usability', 'video', 'not usability']","[0.5194355249404907, 0.4405532479286194, 0.04001122713088989]"
3106,i hope you will do a review or a contest for all in one espresso machine i mean those with grinder built in i really want to know how cheap i can get in order to get a good coffee with this kind of machine i am planning to get one but do not know how good they can be and which brand should i go for breville seems a good choice but the price is not,"['usability', 'not usability', 'video']","[0.5899514555931091, 0.25803670287132263, 0.152011901140213]"
3107,yes we definitely need the bare minimum video the sooner the better thank you james,"['video', 'usability', 'not usability']","[0.5985535979270935, 0.2021358162164688, 0.1993105560541153]"
3108,this wa super informative and useful for someone with my budget,"['usability', 'video', 'not usability']","[0.9087328910827637, 0.0749073401093483, 0.01635972410440445]"
3109,do not buy new get a 2nd hand gaggia classic or rancillio silvia from ebay or gumtree my first espresso machine wa a gaggia cubika which cost me gbp30 i then got a gaggia classic which had been modded with a silvia steam wand and a cunill tauro for gbp120,"['usability', 'not usability', 'video']","[0.6352130174636841, 0.2937879264354706, 0.07099909335374832]"
3110,i have that delonghi and it is not fun to use really i can not complain too much since i found a brand new one still sealed on letgo for dollar25 so i am not out much money it brew ok espresso at best and dreadful espresso at worst my best shot have still been a far way away from what i can get at a good coffee shop at some point i will save up and replace it with something better but i do have some more ski gear that i am planning on getting first,"['not usability', 'usability', 'video']","[0.7992187142372131, 0.17800848186016083, 0.022772720083594322]"
3111,hilarious a always and a very interesting topic i am curious how the delonghi deca would hold up in comparison it cost twice a much and the bambino from sage is about three time the value and once you get in to higher priced machine how do the automatic coffee machine fare are you just paying for convenience at this point or do you get great tasting coffee,"['usability', 'video', 'not usability']","[0.6706843376159668, 0.18621625006198883, 0.1430993676185608]"
