,sequence,labels,scores
1632,is it me or doe the crema look more of a artificial foam rather then a nice true creamy crema,"['not usability', 'usability', 'video']","[0.4527083933353424, 0.3681245744228363, 0.1791670173406601]"
1633,i have been using nespresso for more than 10 year and i can tell you it is creamy crema that is so good,"['usability', 'video', 'not usability']","[0.842691957950592, 0.11518412828445435, 0.042123958468437195]"
1634,are the coffee hot i find many machine are not hot enough thanks,"['not usability', 'usability', 'video']","[0.4181949496269226, 0.4127999246120453, 0.1690051555633545]"
1635,everything kitchen thanks so much for the reply,"['usability', 'video', 'not usability']","[0.5380616784095764, 0.3242878019809723, 0.13765054941177368]"
1636,tarn yes the coffee produced is hot a common issue is that people will use a room temperature cup for their espresso which will cool it down quickly to combat this you can run a coffee program with no espresso pod installed to make hot water and add it to your mug to pre heat the mug use this heated mug for your drink now this will prevent luke warm coffee,"['usability', 'video', 'not usability']","[0.8259623050689697, 0.11041469871997833, 0.06362298876047134]"
1637,very well done love the product and got a a gift question when using the froth option is it an espresso measurement or lungo i am use to using a frother to top my lungo this seems to be a shorter pour,"['usability', 'video', 'not usability']","[0.804481029510498, 0.10948163270950317, 0.08603735268115997]"
1638,hi ty you for the vedio but i have to clean the milk container after each cup this will be so boring and is it going to stop making another cup if i m not cleaning ty,"['video', 'usability', 'not usability']","[0.8239032030105591, 0.10977556556463242, 0.0663212314248085]"
1639,can you just get frothed milk out of the machine with no coffee pod,"['usability', 'video', 'not usability']","[0.7835328578948975, 0.1579628735780716, 0.05850425362586975]"
1640,how long doe it take to get it warm before getting the coffee,"['usability', 'video', 'not usability']","[0.7394098043441772, 0.1949959248304367, 0.06559428572654724]"
1641,not very long usually 30ish second,"['video', 'not usability', 'usability']","[0.5705341696739197, 0.3024061620235443, 0.12705959379673004]"
1642,hows the long term use of this machine,"['usability', 'video', 'not usability']","[0.9074312448501587, 0.06603497266769409, 0.02653373032808304]"
1643,everything kitchen hey thanks i also heard that machine with milk froth gunk up and get stuck doe this happen with this machine,"['usability', 'not usability', 'video']","[0.4979459345340729, 0.34889233112335205, 0.15316173434257507]"
1644,both nespresso and delonghi are very reliable brand you can expect a long lifespan from these manufacturer they even provide a 2 year limited manufacturer warranty for this model,"['usability', 'video', 'not usability']","[0.8050292134284973, 0.11501259356737137, 0.07995828241109848]"
1645,is that the maximum espresso u can quueeze from that machine or if u can press the button then more the first black espresso one,"['usability', 'video', 'not usability']","[0.8772228956222534, 0.06660208851099014, 0.05617503076791763]"
1646,rig the lungo button will produce more espresso than the standard espresso button in the manual there are direction to add or subtract water to each function to match your coffee preference i hope this help,"['usability', 'video', 'not usability']","[0.8476377725601196, 0.10513552278280258, 0.04722673445940018]"
1647,you have a very good presentation of this product and the use of lazy susan is genius thank you,"['usability', 'video', 'not usability']","[0.5431885123252869, 0.44631168246269226, 0.010499844327569008]"
1648,everything kitchen,"['usability', 'video', 'not usability']","[0.5519681572914124, 0.3337692618370056, 0.11426255851984024]"
1649,i have a vertuo plus and love it the electronic opening is good a i find on other machine like this one pushing down the capsule cover is a bit hard,"['not usability', 'usability', 'video']","[0.44036877155303955, 0.3740888833999634, 0.18554233014583588]"
1650,is it possible to make latte cap with a double shot or do i just hit the espresso button again after it is finished making the latte,"['usability', 'video', 'not usability']","[0.8234439492225647, 0.09724723547697067, 0.07930880784988403]"
1651,mrjdh1111 there are a few way to do this the lungo button will run more water through a single capsule to get more coffee but you will have a slightly weaker brew the same effect would happen if you ran the espresso button twice with the same pod to get a full strength double shot it will take 2 nespresso capsule each ran through the espresso button once you could experiment with the strength of each of these method to find what you like best hope this help,"['usability', 'video', 'not usability']","[0.853034496307373, 0.0852014571428299, 0.06176409497857094]"
1652,component really look cheap,"['not usability', 'video', 'usability']","[0.6224730014801025, 0.23797781765460968, 0.1395491659641266]"
1653,michael escobedo that is because it is cheap any coffee machine le than a few thousand pound is cheap but sometimes cheap is ok if you can not for whatever reason get a decent machine this one only cost a few hundred pound so you get what you pay for,"['usability', 'video', 'not usability']","[0.4195709526538849, 0.31138789653778076, 0.26904115080833435]"
1654,recently started drinking oat milk so i guess i can not use oat milk in this machine right,"['not usability', 'usability', 'video']","[0.829218327999115, 0.13702379167079926, 0.03375785052776337]"
1655,liliana garcia oat milk and other plant based milk will not produce foam the machine would probably heat and dispense the oat milk if you,"['usability', 'not usability', 'video']","[0.7184038162231445, 0.15590250492095947, 0.125693678855896]"
1656,could i make ice drink,"['usability', 'video', 'not usability']","[0.8494264483451843, 0.10501550137996674, 0.04555800184607506]"
1657,maha yes you can make iced drink just run a shot or two of espresso into a glass add a flavored syrup then top with ice top with milk and stir to make an iced coffee,"['usability', 'video', 'not usability']","[0.8334934711456299, 0.11718665808439255, 0.04931987449526787]"
1658,great idea learning something new from your video i love the coffee machine too but the nespresso original pod is expensive for everyday use but now i find the new nice alternative for nespresso originalline pod help u to reduce waste of plastic pod and can be reuse more than 10 time for each brew a nice cup for every time hope you will enjoy my recommendation too i see that store in amazon ha promotion now you could check you like it or not just a share lol,"['video', 'usability', 'not usability']","[0.728428304195404, 0.25535598397254944, 0.016215667128562927]"
1659,lydia z doe it work for this machine,"['usability', 'video', 'not usability']","[0.7584255337715149, 0.16719473898410797, 0.07437971234321594]"
1660,can you just put normal milk in the milk container,"['usability', 'video', 'not usability']","[0.8281054496765137, 0.11721443384885788, 0.054680127650499344]"
1661,florian fe he will love it we will ship it to you for free,"['usability', 'video', 'not usability']","[0.6722863912582397, 0.2778511643409729, 0.04986252263188362]"
1662,everything kitchen thanks im gon na but one for my dad,"['usability', 'not usability', 'video']","[0.497604638338089, 0.2564404308795929, 0.2459549456834793]"
1663,yes normal milk will work with the frother,"['usability', 'video', 'not usability']","[0.9048436284065247, 0.07085652649402618, 0.024299852550029755]"
1664,what is the difference btw lattissima one en506 v f111,"['usability', 'video', 'not usability']","[0.40432795882225037, 0.39579856395721436, 0.19987346231937408]"
1665,daniel angel did you mean the en560 not en506 the f111 look to be similar if not the exact model shown in this video the en560 is similar to this featured model but ha 6 drink function and a milk tank that is not only larger but ha the ability to control the amount of milk foam a well that model is here,"['video', 'usability', 'not usability']","[0.8259642720222473, 0.15064018964767456, 0.02339559979736805]"
1666,can you use any pod for all the coffee or is it a different type,"['usability', 'video', 'not usability']","[0.8960461616516113, 0.06575341522693634, 0.03820040449500084]"
1667,everything kitchen how much are they,"['usability', 'video', 'not usability']","[0.6483115553855896, 0.2546733617782593, 0.09701509773731232]"
1668,daniel 69 i understand now yes you can use any nespresso pod for an espresso or latte there are lungo pod that are made for the lungo button but you can do whatever pod you want with whatever button the machine doe not know which pod you insert i hope this help let u know if you have more question,"['usability', 'video', 'not usability']","[0.9174942374229431, 0.054321981966495514, 0.028183819726109505]"
1669,everything kitchen sorry did not word that properly can i use any nespresso pod for an espresso or latte or is there a specific pod for each,"['usability', 'not usability', 'video']","[0.5035330653190613, 0.40157440304756165, 0.09489254653453827]"
1670,daniel 69 you have to use a nespresso originalline compatible pod you can get these directly through nespresso com and also other third party pod are at store like trader joes and target,"['usability', 'video', 'not usability']","[0.7104451656341553, 0.20825086534023285, 0.08130396902561188]"
