,sequence,labels,scores
869,if not damaged place it in some warm water to soak then try pressing the top down to loosen it up apply some vegetable oil to loosen it up i am assuming you can take it out of the machine,"['usability', 'video', 'not usability']","[0.8544339537620544, 0.0991373285651207, 0.046428754925727844]"
870,hi i am about to order one on these machine and this will be handy vid for future maintenance thank i am limited for counter space and so intend to leave the drip tray off when not in use can you please tell me the distance the corner of the machine without drip tray would be if it wa pushed flush to the back wall,"['video', 'usability', 'not usability']","[0.8535279035568237, 0.1305551379919052, 0.015916947275400162]"
871,old comment i know but for anyone else thinking of buying the machine will not function if the drip tray grind bin is not fitted although it just a simple switch and could probably be modified to bypass would not recommend it a the machine doe rinse cycle periodically and will cut out once the drip tray is full to stop flooding it a good machine the coffee is great only gripe is there is no easy way to remove old bean from the grinder compartment,"['usability', 'not usability', 'video']","[0.5591538548469543, 0.3899802267551422, 0.05086592584848404]"
872,the depth from the back to the front without the drip tray is 25 5cm or 10 inch the width of the device without the drip tray is 28cm or 11 inch note that the power cable come out of the back of the machine but is flexible but may need a small amount of clearance,"['usability', 'video', 'not usability']","[0.8704438805580139, 0.07807239145040512, 0.051483750343322754]"
873,scurt cuprinzator util este exact ce trebuie pe acest subiect felicitari pentru coerenta si impartasire,"['usability', 'video', 'not usability']","[0.8813544511795044, 0.07065868377685547, 0.04798683524131775]"
874,am f cut i eu claterirea iar acum e ok,"['usability', 'video', 'not usability']","[0.47287049889564514, 0.35612010955810547, 0.1710093766450882]"
875,super ok instructiunile pe intelesul tuturor si de mare ajutor bravo si felicitari pentru video,"['video', 'usability', 'not usability']","[0.8909186124801636, 0.1031561940908432, 0.00592515803873539]"
876,am cl t rit tot merci,"['usability', 'video', 'not usability']","[0.5307724475860596, 0.32885414361953735, 0.1403733640909195]"
877,buna eu am facut decalcifierea de trei ori am folosit mai mult de 300 ml de solutie si am respectat toti pasii dar acel beculet rosu nu se stinge poate ma ajutati cu un sfat men ionez c am cump rat masina de apoximativ o lun si un pic,"['usability', 'not usability', 'video']","[0.6179249882698059, 0.2820350229740143, 0.10003998875617981]"
878,eu nu am intalnit sa nu se stinga dar am inteles ce se intampla daca nu e facut complet procesul dupa terminre solutiei ati dus butonul de apa calda in pozitia off si dupa introducerea apei curate trebuie iar pu pe poziti on pana se gata si apa curata,"['usability', 'not usability', 'video']","[0.6407685279846191, 0.23181940615177155, 0.1274121105670929]"
879,buna seara nu mi se stinge butonul de curatare de ce,"['not usability', 'usability', 'video']","[0.4073428511619568, 0.3727933466434479, 0.21986383199691772]"
880,expresie delogni,"['video', 'usability', 'not usability']","[0.38509613275527954, 0.32718193531036377, 0.2877219617366791]"
881,ajutatima daca poate cineva,"['usability', 'video', 'not usability']","[0.5666477084159851, 0.38550886511802673, 0.04784340411424637]"
882,nu mi se stinge ledul ce indica zatul lam curatat,"['not usability', 'usability', 'video']","[0.5691240429878235, 0.31664907932281494, 0.11422685533761978]"
883,bun ziua de ce sa blocat infusatorul i nu mai curge apa,"['usability', 'not usability', 'video']","[0.484065443277359, 0.2954711616039276, 0.220463365316391]"
884,mul umesc,"['usability', 'video', 'not usability']","[0.4849338233470917, 0.35342130064964294, 0.1616448163986206]"
885,super profiiii mr foarte bune instruc iuni am incercat si a mers la fix multumesc,"['usability', 'video', 'not usability']","[0.5322984457015991, 0.3349605202674866, 0.1327410340309143]"
886,bun ziua modul de cur are filtrului delonghi,"['video', 'usability', 'not usability']","[0.5908921360969543, 0.3397144675254822, 0.06939338147640228]"
887,clatarire serios,"['usability', 'not usability', 'video']","[0.4255317151546478, 0.2947242856025696, 0.2797439992427826]"
888,bine specificat,"['video', 'usability', 'not usability']","[0.39849451184272766, 0.3633287847042084, 0.23817665874958038]"
889,cl tarire serios da este un regionalism i inseamn o cl tire mai consistent sp lare interioar dar nu spre ru i sau bulgari asta pentru cel de la marginea i cool,"['usability', 'not usability', 'video']","[0.5197268724441528, 0.3260997533798218, 0.15417341887950897]"
890,nustiu daca a mea e stricata sau nu dimineata cand o pornesc sa imi fac cafea se pregateste si arunca cam o cana de apa dupa care e pregatita de cafea e normal sa dea drumu la apa atata,"['usability', 'not usability', 'video']","[0.6050700545310974, 0.252864271402359, 0.14206567406654358]"
891,da e normal fiindca curata ce a r ma iar cur irea o face la pornire i la inchidere sau c nd intra in stand by,"['usability', 'video', 'not usability']","[0.5639382004737854, 0.3422091603279114, 0.09385263174772263]"
892,util video dar ai grave probleme cu limba romana,"['video', 'not usability', 'usability']","[0.8850226998329163, 0.0771218091249466, 0.03785548731684685]"
893,o mica remarca se zice clatire nu clatarire,"['not usability', 'usability', 'video']","[0.47457805275917053, 0.33355963230133057, 0.1918623149394989]"
894,buna daca mashina de cafea toate butoanele de jos se aprind rosu de la un bouton la altul se aprinde luminita rosu si nu se opreste care este cauza am aceiasi mashina de cafea a a ta,"['usability', 'video', 'not usability']","[0.6211826205253601, 0.22462855279445648, 0.15418879687786102]"
895,violeta viola si gindestete ca nu ai decalcifiat o niciodata nu mai spun de curatat si un angrenajul infuzorului si totusi a mers saracuta 3 ani otiliaoty acum 6 ani 4500lei a fost atunci nu cred ca poti spune ca este ieftinatura am la serviciu una din aceasta si nu este ingrijita corespunzator eu ii mai fac cite o decalcifiere cand fac si acasa acesta de acasa are 4 ani si ambele functioneaza perfect,"['usability', 'not usability', 'video']","[0.5385391712188721, 0.28386324644088745, 0.17759758234024048]"
896,otiliaoty eu am primit o i f ceam tot 2 cafele pe zi trebuie cur at mereu i cum a aflat pe net ca trebuie s i fac ce arat persoana n video care eu nu tiam i era prea t rziu dar dac este cur at regular o s v in c este o cafetiera foarte bun eu am avut o 3 ani,"['video', 'usability', 'not usability']","[0.490431547164917, 0.37688490748405457, 0.13268348574638367]"
897,violeta violaeu a a am p it cu philip s a uitat cineva la ea i mi a zis c m cin toarea e stricat dup 2 ani i dou cafele pe zi azi mi a venit magnifica dar mi se pare ieftinitur plasticul din care e f cut dup c i ani s a stricat mul umesc pentru r spuns,"['usability', 'video', 'not usability']","[0.6629540324211121, 0.23822659254074097, 0.09881939738988876]"
898,otiliaoty nimic am aruncato a in franta gasesti rar cuneva care sa repare si daca se gaseste e scump si miam luat alta masina de cafea mai simpla,"['not usability', 'usability', 'video']","[0.5266985297203064, 0.33611854910850525, 0.13718295097351074]"
899,bun violeta viola ce ai rezolvat cu aparatul din ce cauz se aprindeau butoanele,"['usability', 'video', 'not usability']","[0.6638243794441223, 0.22465984523296356, 0.11151572316884995]"
900,bun ziua v rog s m ajuta i nu sa blocat motoresu i nu l pot s scot a fost gre it pu i sa blocat cum procedez va nultumesc,"['not usability', 'usability', 'video']","[0.583753228187561, 0.2939521074295044, 0.12229466438293457]"
901,ai un un buton n spate l nchizi apoi l deschizi dup 30 de secunde dup l porne ti din butonul din fata ca s se reseteze,"['usability', 'video', 'not usability']","[0.5406476855278015, 0.23363405466079712, 0.22571821510791779]"
902,dac tot te pricepi spune mi si mie de ce nu mi d ap c nd fac cafea unde trebuie apa vine in tava de scurgere pe o conducct de supraplin sau cum se nume te este un furtun care d n carcas i apoi apa se scurge n tava de scurgere jos i nu mi duce apa n instalatia de f cut cafea,"['usability', 'not usability', 'video']","[0.5865727066993713, 0.2458202838897705, 0.16760700941085815]"
903,mul umesc pentru video mi a fost de mare ajutor,"['video', 'usability', 'not usability']","[0.8598482012748718, 0.13418881595134735, 0.0059629506431519985]"
