,sequence,labels,scores
832,you do need to spend some time experimenting to get the setting that work for you grind size aroma strength and coffee volume can all be changed to suit and then saved it still a lot le messing than you have with semi auto and manual machine and when you have got it right you can save those setting if you just stick with the presets you are going to be disappointed with the output,"['usability', 'not usability', 'video']","[0.7477007508277893, 0.13443639874458313, 0.11786285787820816]"
833,greggiexplore very happy to help liam,"['video', 'usability', 'not usability']","[0.7135134935379028, 0.20720525085926056, 0.07928124070167542]"
834,home coffee solution what a nice response thank you i have kept machine to experiment bit more i will try your suggestion i highly appreciate your constructive response,"['usability', 'video', 'not usability']","[0.7104662656784058, 0.23235762119293213, 0.0571761354804039]"
835,greggiexplore thanks for sharing your experience from my year of using espresso machine i have a few thought and recommendation espresso strength is largely defined grind size which must be done via the dial in the back of the machine and is not handled by the machine automatically drastically different result will occur with a couple notch on the grind adjustment dial this is called the wouldialling in process i would recommend a google search and should be done quickly when initializing the machine or changing coffee bean to taste for stronger espresso shot you will need to increase the finest of the grind the machine can pull shot in any strength you want to set it to best result will come from a medium dark roast coffee some medium to light roast will be harder to work with and will not extract a nicely i would recommend starting off with lavazza gran espresso or super crema these will yield great result easily hope these note help you on your espresso journey and for your next machine liam,"['usability', 'video', 'not usability']","[0.7778413891792297, 0.1258617490530014, 0.09629688411951065]"
836,greggiexplore omg no hand no cooky right,"['video', 'not usability', 'usability']","[0.45683753490448, 0.3461466133594513, 0.19701582193374634]"
837,how doe it compare to the eletta top,"['usability', 'video', 'not usability']","[0.7192324995994568, 0.18811330199241638, 0.09265419840812683]"
838,very good question the eletta cappuccino top is my personal favourite between the two the eletta seems to be capable of reaching a finer grind size for stronger espresso shot this is especially useful for milk based drink or straight espresso the eletta cappuccino top also ha two frothing system manual and automatic for optionally hotter milk with a better micro foam texture all the dinamica machine have better tasting long coffee and also have a well executed unique iced coffee function the new dinamica plus is also undoubtably better user experience it ha better programability for user presets and advanced milk drink customization in the end it is up to personal preference and where your priority are liam,"['usability', 'not usability', 'video']","[0.7466177940368652, 0.14526453614234924, 0.1081177219748497]"
839,thx,"['usability', 'video', 'not usability']","[0.46308550238609314, 0.45288223028182983, 0.08403223752975464]"
840,how hot is the milk i have read it come out only luke warm,"['usability', 'not usability', 'video']","[0.5866105556488037, 0.28767630457878113, 0.12571318447589874]"
841,i have found that insulated twin wall cup make a huge difference to the temperature of the coffee,"['usability', 'video', 'not usability']","[0.7894989252090454, 0.16985589265823364, 0.04064519703388214]"
842,thanks for the question neil milk temperature is the trade off you will get for having a fully automated milk system automated frothers only come into momentary contact with the steam so the milk temperature is intrinsically lower than if you were steaming with a wand however it is absolutely not luke warm that is an exaggeration some people make about automatic system however it is noticeable especially if you are not adding hot coffee to it and only having the milk by itself if you are getting a fully automatic system i would consider warming the cup prior to use the biggest temperature drop happens when the milk coffee hit the glass hope this help liam,"['not usability', 'usability', 'video']","[0.45577681064605713, 0.44720330834388733, 0.09701984375715256]"
843,do not seem to have true brew over ice on the dinamica plus,"['usability', 'not usability', 'video']","[0.4011772871017456, 0.38741299510002136, 0.2114098072052002]"
844,home coffee solution that is exactly why then i have been looking for it all day and just found out it is not in the uk machine kinda sad still good though,"['usability', 'not usability', 'video']","[0.49212419986724854, 0.2891385853290558, 0.21873721480369568]"
845,true brew over ice is available on the new dinamica plus you can take a look at the function at 1 36 but note this is only available on the new north american version united state canada most article you may read on the internet may be talking about the european version which doe not include this feature,"['usability', 'video', 'not usability']","[0.5752817392349243, 0.2501610517501831, 0.17455725371837616]"
846,1 40,"['video', 'usability', 'not usability']","[0.4459744989871979, 0.42416736483573914, 0.12985815107822418]"
847,hi where did you buy this i checked their website but say not sold on website thank you,"['not usability', 'usability', 'video']","[0.665672779083252, 0.222895547747612, 0.11143173277378082]"
848,hi ec the machine is coming to market in the next few week only a few machine were shipped to north america initially which is why it is not listed with most retailer i would recommend subscribing to our back in stock notification here on the hcs website to be notified a soon a it is available hope this help,"['usability', 'not usability', 'video']","[0.5380626916885376, 0.29369181394577026, 0.16824550926685333]"
849,doe it use pressurized filter or non pressurized one,"['usability', 'video', 'not usability']","[0.6281933188438416, 0.26686951518058777, 0.10493713617324829]"
850,all super automatic and one button machine use some form of pressurization in the brew group to improve shot consistency,"['usability', 'video', 'not usability']","[0.6826262474060059, 0.270658940076828, 0.04671477526426315]"
851,la vid o date d il y a 5 an et la machine fait 500 balle encore dans de commerce je trouve a hallucinant,"['video', 'not usability', 'usability']","[0.9449664354324341, 0.0288555771112442, 0.026178020983934402]"
852,bonjour rene je comprends votre tonnement toutefois la qualit du r sultat en tasse de cette machine n est plus prouver il existe une machine pour chaque budget n h sitez pa nous contacter en priv via facebook ou instagram pour que nous puissions vous conseiller belle journ e,"['usability', 'video', 'not usability']","[0.6814449429512024, 0.2347649782896042, 0.08379008620977402]"
853,bonjour pourriez vous me dire s il vous pla t quelle est la diff rence entre la feb 35 15b que vous pr sentez en vid o et la magnifica ecam 350 15b merci,"['video', 'usability', 'not usability']","[0.9224626421928406, 0.05485295504331589, 0.022684438154101372]"
