,sequence,labels,scores
1145,1 dual wall single wall basket 2 portafilter size 3 4 5 wond espresso machine review please make sure your review is helpful and professional,"['usability', 'video', 'not usability']","[0.6700440049171448, 0.26183757185935974, 0.06811840087175369]"
1146,sage bambino plus sage smart pro,"['usability', 'video', 'not usability']","[0.5022372007369995, 0.401077002286911, 0.09668576717376709]"
1147,ok ok,"['usability', 'video', 'not usability']","[0.44827261567115784, 0.4389652609825134, 0.11276211589574814]"
1148,dis is guy,"['usability', 'video', 'not usability']","[0.4438247084617615, 0.28036317229270935, 0.27581214904785156]"
1149,good not guy,"['usability', 'not usability', 'video']","[0.3614179790019989, 0.3589601516723633, 0.2796218693256378]"
1150,b 870,"['video', 'usability', 'not usability']","[0.5094470381736755, 0.35608524084091187, 0.1344677358865738]"
1151,silicon,"['video', 'usability', 'not usability']","[0.4898902475833893, 0.39007502794265747, 0.12003476917743683]"
1152,i understood la specialista i can speak chinese,"['usability', 'video', 'not usability']","[0.6536245942115784, 0.2510289251804352, 0.09534649550914764]"
1153,me too bro,"['usability', 'video', 'not usability']","[0.5104957222938538, 0.3751785457134247, 0.11432571709156036]"
1154,bravo,"['usability', 'video', 'not usability']","[0.5020631551742554, 0.4621812105178833, 0.03575558215379715]"
1155,breville de longhi,"['usability', 'video', 'not usability']","[0.4981026351451874, 0.3269423246383667, 0.17495502531528473]"
1156,ky c breville del longhi,"['usability', 'video', 'not usability']","[0.4901368319988251, 0.3737565279006958, 0.13610662519931793]"
1157,870,"['video', 'usability', 'not usability']","[0.5149936676025391, 0.3392702639102936, 0.14573608338832855]"
1158,870,"['video', 'usability', 'not usability']","[0.5149936676025391, 0.3392702639102936, 0.14573608338832855]"
1159,breville 870,"['usability', 'video', 'not usability']","[0.4449479281902313, 0.41699451208114624, 0.13805760443210602]"
1160,breville oracle touch,"['usability', 'video', 'not usability']","[0.686427116394043, 0.2612290680408478, 0.052343908697366714]"
1161,sage bambino sage smart grinder,"['usability', 'video', 'not usability']","[0.7691991925239563, 0.19421738386154175, 0.03658341243863106]"
1162,voulez vous boycotter le the gunpowder,"['not usability', 'video', 'usability']","[0.48709261417388916, 0.2887570559978485, 0.22415030002593994]"
1163,878,"['video', 'usability', 'not usability']","[0.55699622631073, 0.29846617579460144, 0.14453765749931335]"
1164,grind grain,"['usability', 'video', 'not usability']","[0.47445276379585266, 0.3960333466529846, 0.12951382994651794]"
1165,yea c improve,"['video', 'not usability', 'usability']","[0.38325098156929016, 0.31669551134109497, 0.30005353689193726]"
1166,look like not a good grinder,"['not usability', 'video', 'usability']","[0.8426560759544373, 0.08004693686962128, 0.07729703933000565]"
1167,delonghi,"['video', 'usability', 'not usability']","[0.4652408957481384, 0.40368688106536865, 0.1310722827911377]"
1168,delonghi la specialista 1 12 9 vpn deyun124 xyz,"['video', 'usability', 'not usability']","[0.8455240726470947, 0.12397971749305725, 0.030496178194880486]"
1169,8000cny,"['video', 'usability', 'not usability']","[0.4738698899745941, 0.3890272378921509, 0.13710282742977142]"
1170,5,"['video', 'usability', 'not usability']","[0.47523802518844604, 0.36371931433677673, 0.16104264557361603]"
1171,nekostone xiao,"['video', 'usability', 'not usability']","[0.5829510688781738, 0.298077255487442, 0.11897161602973938]"
1172,double boiler machine without commercial size portafilter cringe,"['not usability', 'video', 'usability']","[0.7907616496086121, 0.12401706725358963, 0.08522128313779831]"
1173,how much for this machine,"['usability', 'video', 'not usability']","[0.7543452978134155, 0.15476906299591064, 0.09088560193777084]"
1174,2,"['video', 'usability', 'not usability']","[0.48574382066726685, 0.33864477276802063, 0.17561134696006775]"
1175,eric zhang,"['video', 'usability', 'not usability']","[0.4516924023628235, 0.3842560350894928, 0.1640516072511673]"
1176,slayer steam,"['video', 'usability', 'not usability']","[0.5656176805496216, 0.33442237973213196, 0.09995992481708527]"
1177,breville,"['usability', 'video', 'not usability']","[0.45392560958862305, 0.37369123101234436, 0.17238321900367737]"
1178,750 5300 up youtuber,"['video', 'usability', 'not usability']","[0.8742966055870056, 0.11149799078702927, 0.014205344021320343]"
1179,720 breville barista express 870 500 699 breville barista pro 799 100 799 pro,"['usability', 'video', 'not usability']","[0.5375921726226807, 0.3397546410560608, 0.12265314161777496]"
1180,crema crema,"['usability', 'video', 'not usability']","[0.3662346601486206, 0.34607067704200745, 0.28769469261169434]"
1181,bes870,"['video', 'usability', 'not usability']","[0.4708394408226013, 0.40747809410095215, 0.12168245762586594]"
1182,2000,"['video', 'usability', 'not usability']","[0.5177431106567383, 0.3480493426322937, 0.13420753180980682]"
1183,nespresso,"['video', 'usability', 'not usability']","[0.42842936515808105, 0.3697848916053772, 0.20178580284118652]"
1184,870,"['video', 'usability', 'not usability']","[0.5149936676025391, 0.3392702639102936, 0.14573608338832855]"
1185,rocket,"['video', 'usability', 'not usability']","[0.5314255356788635, 0.3337894678115845, 0.134784996509552]"
1186,rocket r58,"['video', 'usability', 'not usability']","[0.5948276519775391, 0.29812395572662354, 0.1070483848452568]"
1187,crema crema,"['usability', 'video', 'not usability']","[0.3662346601486206, 0.34607067704200745, 0.28769469261169434]"
1188,espresso espresso grinder 51mm breville,"['usability', 'video', 'not usability']","[0.8867511749267578, 0.08764072507619858, 0.025608094409108162]"
1189,youtuber,"['video', 'usability', 'not usability']","[0.8259366154670715, 0.1597593128681183, 0.014304026961326599]"
1190,breville 920,"['video', 'usability', 'not usability']","[0.503683865070343, 0.41218554973602295, 0.08413055539131165]"
1191,mellow zhang,"['video', 'usability', 'not usability']","[0.4216635823249817, 0.37881436944007874, 0.1995219886302948]"
1192,allie,"['video', 'usability', 'not usability']","[0.488311231136322, 0.37404412031173706, 0.1376447081565857]"
